"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","contrast","gene_id","gene.y","product","old_locus_tag","X","path_id","main","sub","path","ecpath","Category","log.sca.pval"
"390",-3.497483253479,0.392297108968099,-2.2211799007556,0.0479950040733509,0.15462643846256,-4.82270707691811,"WP_011132478.1",23,-2.37197249104218,0.0342244922916396,0.124963274418705,"P2 - P1","TX50_RS04515","acsF","magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase",NA,1209,"K04035","09100 Metabolism","09108 Metabolism of cofactors and vitamins","00860 Porphyrin metabolism [PATH:ko00860]","K04035  E1.14.13.81, acsF, chlE; magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase [EC:1.14.13.81]","Secondary",1.46566298575277
"391",1.11379909515381,-3.58683935801188,2.64231152199662,0.0226982392774959,0.0982440508545719,-4.10344843433807,"WP_011132081.1",2,2.36744453232217,0.0345129267231176,0.125694137221789,"P2 - P1","TX50_RS02395","ctaD","cytochrome c oxidase subunit I",NA,651,"K02274","09100 Metabolism","09102 Energy metabolism","00190 Oxidative phosphorylation [PATH:ko00190]","K02274  coxA, ctaD; cytochrome c oxidase subunit I [EC:7.1.1.9]","Energy/Carbohydrate/Glycan",1.46201821063592
"392",0.650219281514484,0.167946179707846,2.25855975136161,0.0449413947054148,0.149874815130002,-4.7605127145135,"WP_011133062.1",19,2.36116736960528,0.0349166335371504,0.126629398068175,"P2 - P1","TX50_RS07720","pyrR","bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR",NA,2040,"K02825","09100 Metabolism;09180 Brite Hierarchies","09104 Nucleotide metabolism;09182 Protein families: genetic information processing","00240 Pyrimidine metabolism [PATH:ko00240];03000 Transcription factors [BR:ko03000]","K02825  pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]","Nucleotide",1.45696763514738
"393",-0.67528247833252,1.82338603337606,-2.39027995289791,0.0356005738887185,0.12899546365785,-4.53847593188389,"WP_011133176.1",11,-2.36068906072575,0.034947579663478,0.126629398068175,"P2 - P1","TX50_RS08290","rplN","50S ribosomal protein L14",NA,2241,"K02874","09120 Genetic Information Processing;09180 Brite Hierarchies","09122 Translation;09182 Protein families: genetic information processing","03010 Ribosome [PATH:ko03010];03011 Ribosome [BR:ko03011]","K02874  RP-L14, MRPL14, rplN; large subunit ribosomal protein L14","Genetic",1.45658289646176
"394",0.365154584248862,-0.475288232167562,2.36486586778858,0.0372430028004691,0.133586992412766,-4.58164155247187,"WP_011132299.1",19,2.35247838490924,0.035482905980805,0.128173517414059,"P2 - P1","TX50_RS03540","hslO","Hsp33 family molecular chaperone HslO",NA,969,"K04083","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03110 Chaperones and folding catalysts [BR:ko03110]","K04083  hslO; molecular chaperone Hsp33","Genetic",1.44998081951261
"395",0.493093172709147,0.254706064860026,2.25698092526331,0.0450665200552163,0.149940945230439,-4.76314738371706,"WP_011132400.1",21,2.35140068410921,0.0355537495635907,0.128173517414059,"P2 - P1","TX50_RS04095","rpe","ribulose-phosphate 3-epimerase",NA,1108,"K01783","09100 Metabolism","09101 Carbohydrate metabolism;09102 Energy metabolism","00030 Pentose phosphate pathway [PATH:ko00030];00040 Pentose and glucuronate interconversions [PATH:ko00040];00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]","K01783  rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]","Energy/Carbohydrate/Glycan",1.44911459102687
"396",-0.97066847483317,-1.25340016682943,-3.5278071806234,0.00465089258774604,0.0356068335750019,-2.527289064181,"WP_011132487.1",1,-2.34788935909477,0.0357855075582358,0.128683239300323,"P2 - P1","TX50_RS04560","rpmF","50S ribosomal protein L32",NA,1220,"K02911","09120 Genetic Information Processing;09180 Brite Hierarchies","09122 Translation;09182 Protein families: genetic information processing","03010 Ribosome [PATH:ko03010];03011 Ribosome [BR:ko03011];03029 Mitochondrial biogenesis [BR:ko03029]","K02911  RP-L32, MRPL32, rpmF; large subunit ribosomal protein L32","Genetic",1.44629281865745
"397",0.625935554504391,1.40815893809,2.4054918857045,0.0346512908811061,0.126975948265045,-4.5125692363056,"WP_036930465.1",11,2.34547227967955,0.0359458793607839,0.128686229470032,"P2 - P1","TX50_RS05045","","DUF1816 domain-containing protein",NA,2592,"","","","","","Other",1.44435088757436
"398",-0.389498074849447,-0.585180759429932,-2.51166883196793,0.0286781372475361,0.112162373103345,-4.33040228562134,"WP_011131922.1",15,-2.34515354743803,0.0359670781805285,0.128686229470032,"P2 - P1","TX50_RS01480","","deoxyribodipyrimidine photo-lyase",NA,436,"K01669","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03400 DNA repair and recombination proteins [BR:ko03400]","K01669  phr, PHR1; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]","Genetic",1.44409484106983
"399",0.552529335021973,-1.22310066223145,2.30991855653839,0.0410481824892752,0.140849667143923,-4.67444967715944,"WP_011132062.1",16,2.34252922437125,0.0361420755019283,0.128770995466135,"P2 - P1","TX50_RS02300","","16S rRNA (cytosine(967)-C(5))-methyltransferase",NA,627,"K03500","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03009 Ribosome biogenesis [BR:ko03009]","K03500  rsmB, sun; 16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]","Genetic",1.44198691117872
"400",-1.52999273935954,-1.9338591893514,-2.22371576686011,0.0477817238591409,0.154288378175548,-4.8185000676047,"WP_011133317.1",11,-2.34208724241817,0.0361716279399255,0.128770995466135,"P2 - P1","TX50_RS09025","","radical SAM protein",NA,2482,"K10026","09100 Metabolism;09180 Brite Hierarchies","09108 Metabolism of cofactors and vitamins;09182 Protein families: genetic information processing","00790 Folate biosynthesis [PATH:ko00790];03016 Transfer RNA biogenesis [BR:ko03016]","K10026  queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]","Secondary",1.44163194494542
"401",0.441651344299317,2.17864529291789,2.13998979399591,0.0553234054758989,0.171372082958967,-4.95640666328505,"WP_011133316.1",36,2.33943936597093,0.0363491574581695,0.128834065334269,"P2 - P1","TX50_RS09020","","CTP synthase",NA,2481,"K01937","09100 Metabolism","09104 Nucleotide metabolism","00240 Pyrimidine metabolism [PATH:ko00240]","K01937  pyrG, CTPS; CTP synthase [EC:6.3.4.2]","Nucleotide",1.43950565125635
"402",-0.543876965840658,0.643089771270752,-2.33483852355733,0.0392781186416614,0.136753156346518,-4.63244929726539,"WP_011133108.1",15,-2.33912497975531,0.0363702909159944,0.128834065334269,"P2 - P1","TX50_RS07950","","HEAT repeat domain-containing protein",NA,2130,"","","","","","Other",1.4392532251288
"403",0.40441989898682,4.15766779581706,2.07210389353568,0.0622530303374113,0.185105464122251,-5.06661878106074,"WP_011132419.1",80,2.33614511241995,0.0365711843853902,0.129224234652098,"P2 - P1","TX50_RS04190","","phosphoribulokinase",NA,1146,"K00855","09100 Metabolism","09102 Energy metabolism","00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]","K00855  PRK, prkB; phosphoribulokinase [EC:2.7.1.19]","Energy/Carbohydrate/Glycan",1.43686097447983
"404",-0.468876838684083,2.521209081014,-2.19129870751294,0.0505775907019594,0.159593709068558,-4.87214138131332,"WP_011131663.1",26,-2.3320795981144,0.0368469761382924,0.129876470348833,"P2 - P1","TX50_RS00140","","peptidylprolyl isomerase",NA,55,"","","","","","Other",1.43359814689145
"405",0.626575787862143,-1.53414344787598,2.25460394666853,0.0452555305356027,0.150218823968994,-4.76711270239958,"WP_011131772.1",17,2.33044544060638,0.0369583900081464,0.129947524374322,"P2 - P1","TX50_RS00700","radA","DNA repair protein RadA",NA,201,"K04485","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03400 DNA repair and recombination proteins [BR:ko03400]","K04485  radA, sms; DNA repair protein RadA/Sms","Genetic",1.4322869558991
"406",-0.967738787333171,-0.803558667500814,-2.23243924492354,0.0470549263617498,0.152906815804678,-4.80401397927517,"WP_011132412.1",13,-2.32279927310817,0.0374839709915885,0.13147087362567,"P2 - P1","TX50_RS04155","","GTP-binding protein",NA,1130,"K02234","09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99987 Cofactor metabolism","K02234  cobW; cobalamin biosynthesis protein CobW","Other",1.42615440688827
"407",-0.903522173563641,-1.46009922027588,-2.50874556942003,0.028828250390326,0.112162373103345,-4.33544721331711,"WP_011132896.1",4,-2.31803685170058,0.0378149198880414,0.132305763932607,"P2 - P1","TX50_RS06785","lexA","transcriptional repressor LexA",NA,1820,"K01356","09180 Brite Hierarchies","09181 Protein families: metabolism;09182 Protein families: genetic information processing","01002 Peptidases and inhibitors [BR:ko01002];03400 DNA repair and recombination proteins [BR:ko03400]","K01356  lexA; repressor LexA [EC:3.4.21.88]","Genetic",1.42233681533183
"408",0.767956733703614,2.103790918986,2.1617216479859,0.0532638721831678,0.167065537420333,-4.9208139617796,"WP_011132946.1",30,2.31623066408159,0.0379411612326281,0.132422092145251,"P2 - P1","TX50_RS07040","","TRAM domain-containing protein",NA,1904,"","","","","","Other",1.42088938116468
"409",0.518430391947433,-1.28808577855428,2.34341451855528,0.0386861702816057,0.136267208352445,-4.61796016186378,"WP_011131691.1",14,2.30601347845764,0.0386628659509745,0.134611054068919,"P2 - P1","TX50_RS00280","","class I SAM-dependent RNA methyltransferase",NA,95,"K25137","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03009 Ribosome biogenesis [BR:ko03009]","K25137  rlmL; 23S rRNA (guanine2445-N2)-methyltransferase [EC:2.1.1.173]","Genetic",1.41270595629399
"410",0.757351875305173,-1.69515371322632,2.35697371480483,0.0377678015282704,0.134453373440643,-4.59501609613334,"WP_011132222.1",8,2.29201986361589,0.0396725357112528,0.137568533299268,"P2 - P1","TX50_RS03135","","DUF2518 family protein",NA,846,"","","","","","Other",1.40151004025662
"411",0.797194480896,1.42061678568522,2.30251262723242,0.0415888703637725,0.142361902399067,-4.68690191937731,"WP_011132269.1",9,2.29149335560963,0.0397110092977384,0.137568533299268,"P2 - P1","TX50_RS03370","","mechanosensitive ion channel",NA,939,"","","","","","Other",1.40108907473748
"412",-0.40542189280192,2.86092789967855,-2.08848227875048,0.0605099247388529,0.182169414012953,-5.04016746580395,"WP_011132922.1",36,-2.29020528551978,0.0398052820818635,0.137568533299268,"P2 - P1","TX50_RS06910","pdhA","pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha",NA,1857,"K00161","09100 Metabolism;09130 Environmental Information Processing;09150 Organismal Systems;09160 Human Diseases","09101 Carbohydrate metabolism;09132 Signal transduction;09152 Endocrine system;09161 Cancer: overview;09166 Cardiovascular disease","00010 Glycolysis / Gluconeogenesis [PATH:ko00010];00020 Citrate cycle (TCA cycle) [PATH:ko00020];00620 Pyruvate metabolism [PATH:ko00620];04066 HIF-1 signaling pathway [PATH:ko04066];04922 Glucagon signaling pathway [PATH:ko04922];05230 Central carbon metabolism in cancer [PATH:ko05230];05415 Diabetic cardiomyopathy [PATH:ko05415]","K00161  PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]","Energy/Carbohydrate/Glycan",1.40005929408721
"413",-0.521257718404133,-0.749378522237142,-2.24470760816508,0.0460506520839537,0.151796593906366,-4.78360545795132,"WP_011133274.1",17,-2.28893122052241,0.039898738941431,0.137568533299268,"P2 - P1","TX50_RS08805","holA","DNA polymerase III subunit delta",NA,2401,"K02340","09120 Genetic Information Processing;09180 Brite Hierarchies","09124 Replication and repair;09182 Protein families: genetic information processing","03030 DNA replication [PATH:ko03030];03430 Mismatch repair [PATH:ko03430];03440 Homologous recombination [PATH:ko03440];03032 DNA replication proteins [BR:ko03032];03400 DNA repair and recombination proteins [BR:ko03400]","K02340  holA; DNA polymerase III subunit delta [EC:2.7.7.7]","Genetic",1.39904083061482
"414",-0.442962964375813,-1.45224157969157,-2.10094417947217,0.0592145563603035,0.179790038927659,-5.01998125699114,"WP_011132390.1",34,-2.28566383333565,0.0401393659328426,0.13806390601055,"P2 - P1","TX50_RS04045","recG","ATP-dependent DNA helicase RecG",NA,1084,"K03655","09120 Genetic Information Processing;09180 Brite Hierarchies","09124 Replication and repair;09182 Protein families: genetic information processing","03440 Homologous recombination [PATH:ko03440];03400 DNA repair and recombination proteins [BR:ko03400]","K03655  recG; ATP-dependent DNA helicase RecG [EC:5.6.2.4]","Genetic",1.39642949218841
"415",0.49669615427653,2.11353905995687,2.08571512882745,0.0608011613288327,0.182275481541595,-5.04464278352289,"WP_011131641.1",43,2.28369265528557,0.0402851992155116,0.138231623332261,"P2 - P1","TX50_RS00030","purL","phosphoribosylformylglycinamidine synthase subunit PurL",NA,20,"K23269","09100 Metabolism","09104 Nucleotide metabolism","00230 Purine metabolism [PATH:ko00230]","K23269  purL; phosphoribosylformylglycinamidine synthase subunit PurL [EC:6.3.5.3]","Nucleotide",1.39485448437233
"416",1.31097634633382,-0.615944703420004,2.30999308877472,0.0410427756277489,0.140849667143923,-4.67432428934741,"WP_011131870.1",3,2.27977864038203,0.0405762611505742,0.138728564780649,"P2 - P1","TX50_RS01190","","hypothetical protein",NA,364,"","","","","","Other",1.39172797298729
"417",-0.843326886494953,-2.39034827550252,-2.51344206352462,0.0285874524701022,0.112162373103345,-4.32734129938586,"WP_011133232.1",4,-2.2791276091111,0.0406248676359064,0.138728564780649,"P2 - P1","TX50_RS08585","","NAD(P)H dehydrogenase subunit NdhS",NA,2324,"K00345","09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K00345  ndhS; NAD(P)H-quinone oxidoreductase subunit S, chloroplastic [EC:7.1.1.-]","Other",1.39120804103065
"418",0.411115328470865,1.43244584401449,2.09093615571245,0.0602527596386326,0.182101556045424,-5.03619666690324,"WP_011132093.1",33,2.2755048492961,0.0408963562740456,0.139321558215887,"P2 - P1","TX50_RS02460","","Ppx/GppA family phosphatase",NA,675,"K01524","09100 Metabolism","09104 Nucleotide metabolism","00230 Purine metabolism [PATH:ko00230]","K01524  ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]","Nucleotide",1.38831538442711
"419",0.426386197408041,0.897291978200276,2.04671756656574,0.0650484040071843,0.190594500630104,-5.10743702856243,"WP_011132021.1",51,2.27334639756815,0.0410589273321492,0.139541557329309,"P2 - P1","TX50_RS02050","","GIY-YIG nuclease family protein",NA,565,"","","","","","Other",1.38659240079625
"420",-0.569018363952637,-2.40885543823242,-2.20596537652743,0.049293839704479,0.157034513957893,-4.84790959786121,"WP_011132063.1",17,-2.26858803894964,0.0414194865619828,0.1402087843407,"P2 - P1","TX50_RS02305","","transglycosylase domain-containing protein",NA,628,"K05366","09100 Metabolism;09160 Human Diseases;09180 Brite Hierarchies","09107 Glycan biosynthesis and metabolism;09175 Drug resistance: antimicrobial;09181 Protein families: metabolism","00550 Peptidoglycan biosynthesis [PATH:ko00550];01501 beta-Lactam resistance [PATH:ko01501];01003 Glycosyltransferases [BR:ko01003];01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]","K05366  mrcA; penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]","Energy/Carbohydrate/Glycan",1.38279528894522
"421",-0.721735318501793,-1.82897535959879,-2.69190636061112,0.0207656271216812,0.0915487709636967,-4.01660788262157,"WP_011132586.1",4,-2.26815857868069,0.0414521757074681,0.1402087843407,"P2 - P1","TX50_RS05070","","DUF3288 family protein",NA,1422,"","","","","","Other",1.38245266962638
"422",0.788555463155109,-1.24643564224243,2.23359026632488,0.0469598217680512,0.152906815804678,-4.80210101919893,"WP_011131799.1",11,2.26589140155626,0.0416251517137879,0.140460227583967,"P2 - P1","TX50_RS00835","nuoH","NADH-quinone oxidoreductase subunit NuoH",NA,239,"K05572","09100 Metabolism","09102 Energy metabolism","00190 Oxidative phosphorylation [PATH:ko00190]","K05572  ndhA; NAD(P)H-quinone oxidoreductase subunit 1 [EC:7.1.1.2]","Energy/Carbohydrate/Glycan",1.38064417058254
"423",0.552352587381997,-1.23699363072713,2.53897945288101,0.0273121608732207,0.110177102219451,-4.28319504446946,"WP_011131812.1",8,2.2516756952969,0.0427254362661829,0.1438322015202,"P2 - P1","TX50_RS00900","","acyl-CoA thioesterase",NA,254,"","","","","","Other",1.36931349403663
"424",-0.815656979878742,2.8858429590861,-2.20782865500911,0.0491329913571263,0.156873048638,-4.84482668198084,"WP_011132978.1",11,-2.24935203743523,0.042907883519866,0.144105722010116,"P2 - P1","TX50_RS07210","rplU","50S ribosomal protein L21",NA,1955,"K02888","09120 Genetic Information Processing;09180 Brite Hierarchies","09122 Translation;09182 Protein families: genetic information processing","03010 Ribosome [PATH:ko03010];03011 Ribosome [BR:ko03011]","K02888  RP-L21, MRPL21, rplU; large subunit ribosomal protein L21","Genetic",1.36746290700805
"425",0.507999738057454,0.503892262776693,2.20265519947847,0.0495808315024479,0.157596214418495,-4.85338402914494,"WP_011132206.1",17,2.24467631516529,0.0432772450424825,0.145004228095282,"P2 - P1","TX50_RS03055","trpA","tryptophan synthase subunit alpha",NA,825,"K01695","09100 Metabolism","09105 Amino acid metabolism","00260 Glycine, serine and threonine metabolism [PATH:ko00260];00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]","K01695  trpA; tryptophan synthase alpha chain [EC:4.2.1.20]","Amino acid",1.36374039348673
"426",-0.560723940531413,-1.1556757291158,-2.14211829084079,0.0551183994994662,0.171372082958967,-4.952927064006,"WP_011131727.1",20,-2.23944587822142,0.0436939899236629,0.146056905284732,"P2 - P1","TX50_RS00475","","ATP-binding cassette domain-containing protein",NA,138,"K06158","09180 Brite Hierarchies","09182 Protein families: genetic information processing","03012 Translation factors [BR:ko03012]","K06158  ABCF3; ATP-binding cassette, subfamily F, member 3","Genetic",1.35957829580972
"427",-4.37067953745524,1.91076469421387,-2.09029943396829,0.060319388624179,0.182101556045424,-5.03722718596923,"WP_011132180.1",21,-2.23224398420385,0.0442740262745426,0.14764921174461,"P2 - P1","TX50_RS02915","","ferredoxin:protochlorophyllide reductase (ATP-dependent) subunit N",NA,783,"K04038","09100 Metabolism","09108 Metabolism of cofactors and vitamins","00860 Porphyrin metabolism [PATH:ko00860]","K04038  chlN; light-independent protochlorophyllide reductase subunit N [EC:1.3.7.7]","Secondary",1.35385098153807
"428",0.43722120920817,-0.702550252278645,2.15740354990113,0.0536672184932124,0.167960701394142,-4.92789779976708,"WP_011132940.1",20,2.22429539747238,0.044922643413818,0.14918370920077,"P2 - P1","TX50_RS07010","","D-alanine--D-alanine ligase",NA,1893,"K01921","09100 Metabolism;09160 Human Diseases;09180 Brite Hierarchies","09106 Metabolism of other amino acids;09107 Glycan biosynthesis and metabolism;09175 Drug resistance: antimicrobial;09181 Protein families: metabolism","00470 D-Amino acid metabolism [PATH:ko00470];00550 Peptidoglycan biosynthesis [PATH:ko00550];01502 Vancomycin resistance [PATH:ko01502];01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]","K01921  ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]","Amino acid",1.34753469617155
"429",0.751961072285974,-2.74549309412638,2.4440845993212,0.0323519046597531,0.121741831923849,-4.44662001437776,"WP_011132644.1",5,2.22403932635793,0.0449436876735467,0.14918370920077,"P2 - P1","TX50_RS05415","","acyl-CoA thioesterase",NA,1491,"K07107","09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K07107  ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]","Other",1.34733129616774
"430",0.539411862691246,-1.25696722666423,2.32366182216436,0.0400627051594655,0.139144614992875,-4.65130555398628,"WP_011132270.1",11,2.21871817726295,0.0453830981825773,0.150291934446489,"P2 - P1","TX50_RS03375","","hydrolase",NA,940,"","","","","","Other",1.3431058593178
"431",0.626033465067546,-0.00930213928222657,2.87292337714447,0.014998968546433,0.0747864306638859,-3.69715091627524,"WP_011132283.1",4,2.21517535646842,0.0456779024013859,0.15089917335605,"P2 - P1","TX50_RS03440","","pentapeptide repeat-containing protein",NA,953,"","","","","","Other",1.34029384776614
"432",-0.42042509714762,2.18109305699666,-2.08991639685033,0.0603595045319103,0.182101556045424,-5.03784705743894,"WP_011133081.1",25,-2.21397254043214,0.045778400905768,0.15089917335605,"P2 - P1","TX50_RS07810","","F0F1 ATP synthase subunit delta",NA,2086,"K02113","09100 Metabolism;09180 Brite Hierarchies","09102 Energy metabolism;09181 Protein families: metabolism","00190 Oxidative phosphorylation [PATH:ko00190];00195 Photosynthesis [PATH:ko00195];00194 Photosynthesis proteins [BR:ko00194]","K02113  ATPF1D, atpH; F-type H+-transporting ATPase subunit delta","Energy/Carbohydrate/Glycan",1.3393393818216
"433",1.18017101287841,-4.10914357503255,2.35995005039437,0.0375690518922549,0.134305356450732,-4.58997391581814,"WP_225866756.1",2,2.21149014303018,0.0459864715469686,0.151162552348505,"P2 - P1","TX50_RS07835","","hypothetical protein",NA,2861,"K02116","09180 Brite Hierarchies","09181 Protein families: metabolism","00194 Photosynthesis proteins [BR:ko00194]","K02116  atpI; ATP synthase protein I","Other",1.33736991172338
"434",0.530566851298016,1.57599417368571,2.03297900661006,0.0666098961003864,0.193122495405486,-5.12943326435324,"WP_011132830.1",39,2.20977805882583,0.046130495020458,0.151162552348505,"P2 - P1","TX50_RS06450","","mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase",NA,1715,"","","","","","Other",1.33601188500804
"435",-0.427108446756999,1.19134648640951,-2.20862822089284,0.0490641220943614,0.156873048638,-4.84350344139307,"WP_011132479.1",17,-2.20922911801167,0.0461767628311795,0.151162552348505,"P2 - P1","TX50_RS04520","","DUF2996 domain-containing protein",NA,1210,"","","","","","Other",1.3355765160666
"436",0.358970324198406,1.24015061060588,1.98051616892641,0.0729010048638284,0.207622061852183,-5.21280197834659,"WP_011131642.1",41,2.20281959539792,0.0467202403537683,0.152590876751757,"P2 - P1","TX50_RS00035","purF","amidophosphoribosyltransferase",NA,21,"K00764","09100 Metabolism;09180 Brite Hierarchies","09104 Nucleotide metabolism;09105 Amino acid metabolism;09181 Protein families: metabolism","00230 Purine metabolism [PATH:ko00230];00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250];01002 Peptidases and inhibitors [BR:ko01002]","K00764  purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]","Nucleotide",1.33049493164808
"437",-0.533920605977378,-0.331530094146729,-2.76609389274652,0.0181748732637865,0.0847205283880634,-3.88611306828569,"WP_011133178.1",6,-2.19970311057376,0.0469866663325278,0.152784292884768,"P2 - P1","TX50_RS08300","rpmC","50S ribosomal protein L29",NA,2245,"K02904","09120 Genetic Information Processing;09180 Brite Hierarchies","09122 Translation;09182 Protein families: genetic information processing","03010 Ribosome [PATH:ko03010];03011 Ribosome [BR:ko03011]","K02904  RP-L29, rpmC; large subunit ribosomal protein L29","Genetic",1.32802536674011
"438",0.467502276102702,0.910777409871419,2.19703608767507,0.050071658114201,0.158448980343605,-4.86266974037214,"WP_011133054.1",16,2.19961703495563,0.0469940451429271,0.152784292884768,"P2 - P1","TX50_RS09215","","trypsin-like peptidase domain-containing protein",NA,2032,"","","","","","Other",1.32795717026456
"439",0.848835945129394,-2.56112162272135,2.50177709594298,0.0291891959117347,0.113257261521281,-4.34746692415212,"WP_011131978.1",3,2.19682194247418,0.0472342476784776,0.153215418437704,"P2 - P1","TX50_RS01805","","Nif11-like leader peptide family natural product precursor",NA,520,"","","","","","Other",1.32574299746005
"440",-0.894501686096192,-5.07508587837219,-2.34162941076285,0.0388086712302141,0.136267208352445,-4.62097755711316,"WP_011133158.1",4,-2.19454662661659,0.0474306351386228,0.15350278281227,"P2 - P1","TX50_RS08205","rpmE","50S ribosomal protein L31",NA,2202,"K02909","09120 Genetic Information Processing;09180 Brite Hierarchies","09122 Translation;09182 Protein families: genetic information processing","03010 Ribosome [PATH:ko03010];03011 Ribosome [BR:ko03011]","K02909  RP-L31, rpmE; large subunit ribosomal protein L31","Genetic",1.32394105971768
"441",0.427206993103028,0.0652920405069987,2.06834829817089,0.0626593335800941,0.185502891929426,-5.07267131782563,"WP_011132273.1",25,2.19205325767226,0.0476467258122541,0.153852466114852,"P2 - P1","TX50_RS03390","stpA","glucosylglycerol 3-phosphatase",NA,943,"K05978","09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K05978  stpA; glucosylglycerol 3-phosphatase [EC:3.1.3.69]","Other",1.32196693784888
"442",0.945642789204915,-1.29713821411133,2.24882091612656,0.0457185570181487,0.151051566575044,-4.77675366160518,"WP_011132712.1",5,2.19074350477538,0.0477606079203076,0.153871279815652,"P2 - P1","TX50_RS05795","","hypothetical protein",NA,1573,"","","","","","Other",1.32093015393156
"443",-0.951535224914551,-4.20282522837321,-2.53274875341523,0.0276180739693828,0.110241027204684,-4.29397675582678,"WP_011132013.1",2,-2.18691108779079,0.0480953068631788,0.154599812580512,"P2 - P1","TX50_RS02000","","LPS export ABC transporter periplasmic protein LptC",NA,557,"","","","","","Other",1.31789729998511
"444",-0.471878369649251,-0.619072596232096,-2.63450879930417,0.0230180552020881,0.0984995266591361,-4.11707938857853,"WP_011133310.1",8,-2.18091425622123,0.048623462381809,0.155945518990306,"P2 - P1","TX50_RS08985","","AIR synthase",NA,2468,"","","","","","Other",1.31315411912956
"445",0.934833844502766,-3.50733041763306,2.23142225503043,0.04713910964765,0.152906815804678,-4.80570387600989,"WP_036930555.1",5,2.1724259961016,0.0493803707560428,0.157381533320451,"P2 - P1","TX50_RS06270","","hypothetical protein",NA,2615,"","","","","","Other",1.30644565363659
"446",0.353352546691895,-0.00304333368937184,2.06853298061966,0.0626392953476253,0.185502891929426,-5.07237379516089,"WP_011132347.1",24,2.17077127123386,0.0495292080309548,0.157381533320451,"P2 - P1","TX50_RS03805","","ArsJ-associated glyceraldehyde-3-phosphate dehydrogenase",NA,1033,"K25224","09190 Not Included in Pathway or Brite","09191 Unclassified: metabolism","99980 Enzymes with EC numbers","K25224  gapdh; glyceraldehyde-3-phosphate dehydrogenase (arsenate-transferring) [EC:1.2.1.107]","Other",1.30513861630456
"447",-0.710200309753416,0.982457796732584,-2.28097525729298,0.0432004658403236,0.145431355453004,-4.72303505666417,"WP_011132576.1",7,-2.17033969284264,0.049568096362369,0.157381533320451,"P2 - P1","TX50_RS05025","rpsO","30S ribosomal protein S15",NA,1406,"K02956","09120 Genetic Information Processing;09180 Brite Hierarchies","09122 Translation;09182 Protein families: genetic information processing","03010 Ribosome [PATH:ko03010];03011 Ribosome [BR:ko03011]","K02956  RP-S15, MRPS15, rpsO; small subunit ribosomal protein S15","Genetic",1.30479775963416
"448",0.449596087137858,2.27259906133016,1.98943663352635,0.0717936112343028,0.205289362244271,-5.19869814318761,"WP_011132960.1",37,2.16958360206386,0.0496362947351449,0.157381533320451,"P2 - P1","TX50_RS07120","","DUF3086 domain-containing protein",NA,1925,"","","","","","Other",1.30420064530667
"449",0.67319138844808,-1.13794406255086,2.31378638376749,0.0407684988965303,0.140849667143923,-4.66794087830706,"WP_011133043.1",7,2.16926127302588,0.0496653951617067,0.157381533320451,"P2 - P1","TX50_RS07620","","DUF3303 family protein",NA,2023,"","","","","","Other",1.30394610472329
"450",-0.932343482971193,-1.84704907735189,-2.52765234295955,0.0278707896229226,0.110827113198882,-4.30279055341311,"WP_011132555.1",2,-2.16849839606923,0.0497343328610974,0.157381533320451,"P2 - P1","TX50_RS04920","","DUF6439 family protein",NA,1372,"","","","","","Other",1.30334370333173
